ID	start	end	strand
gene-LOC120906563	16655046	16657859	1
gene-LOC120906502	16716363	16793475	-1
gene-LOC120906574	16800337	16805946	1
gene-LOC120905668	16808170	16813288	-1
gene-LOC120905667	16818045	16844413	-1
gene-LOC120906659	16851939	16855041	-1
gene-LOC120906483	16866813	16889101	1
gene-LOC120905511	16932307	16958902	1
gene-LOC120906309	16971508	16977690	-1
gene-LOC120906452	16978808	16982961	-1
gene-LOC120906531	16988787	16993474	1
gene-LOC120906302	16997385	17005966	1
gene-LOC120906463	17007601	17084693	-1
gene-LOC120906464	17050362	17052485	1
gene-LOC120906278	17091972	17093124	-1
gene-LOC120906029	17095268	17096102	1
gene-LOC120906038	17106441	17107314	-1
gene-LOC120906251	17112564	17114126	-1
gene-LOC120906525	17115851	17116729	1
gene-LOC120906526	17126841	17127712	-1
gene-LOC120906518	17132822	17134508	-1
gene-LOC120906529	17135458	17136107	-1
gene-LOC120906524	17148277	17149199	-1
gene-LOC120906519	17151003	17152420	1
gene-LOC120906522	17154772	17155994	-1
gene-LOC120906527	17158213	17159080	1
gene-LOC120906528	17170205	17171058	-1
gene-LOC120906520	17173293	17174517	1
gene-LOC120906523	17176789	17178052	-1
gene-LOC120905848	17182082	17182955	-1
gene-LOC120905844	17184706	17186222	1
gene-LOC120905850	17194684	17195543	1
gene-LOC120905852	17206104	17206944	-1
gene-LOC120905845	17208647	17209864	1
gene-LOC120905843	17213446	17214937	-1
gene-LOC120905855	17215904	17216533	-1
gene-LOC120905854	17228512	17229379	-1
gene-LOC120905624	17242425	17243812	-1
gene-LOC120905849	17254655	17255650	1
gene-LOC120905847	17259604	17260536	1
gene-LOC120905846	17262897	17264119	-1
gene-LOC120905853	17266289	17267167	1
gene-LOC120905842	17277831	17280055	-1
gene-LOC120905851	17285914	17286787	-1
gene-LOC120906325	17291101	17292410	-1
gene-LOC120906026	17294598	17295483	1
gene-LOC120906748	17305040	17343039	1
gene-LOC120906503	17345232	17347582	-1
gene-LOC120906461	17351377	17357402	1
gene-LOC120906323	17361312	17362063	-1
gene-LOC120905628	17371766	17374189	1
gene-LOC120905629	17374437	17378678	-1
gene-LOC120906210	17391347	17392078	-1
gene-LOC120905633	17395715	17397313	1
gene-LOC120906514	17400829	17444659	-1
gene-LOC120906516	17426997	17435457	1
gene-LOC120906354	17447956	17451069	-1
gene-LOC120906312	17458889	17460377	1
gene-LOC120906311	17460207	17487950	-1
gene-LOC120906423	17498401	17511094	-1
gene-LOC120905859	17515158	17525782	-1
gene-LOC120905873	17531980	17550307	-1
gene-LOC120906591	17551879	17553989	-1
gene-LOC120906847	17561269	17620827	-1
gene-LOC120906849	17620888	17622230	1
gene-LOC120906315	17622974	17623828	1
gene-LOC120906682	17624589	17626251	1
gene-LOC120906359	17630400	17632624	1
gene-LOC120906087	17755849	17780579	1
gene-LOC120906584	17879219	17938543	1
gene-LOC120906608	18034981	18039559	-1
gene-LOC120906250	18053228	18155452	-1
gene-LOC120905780	18157132	18165425	-1
gene-LOC120905793	18166146	18167939	1
gene-LOC120905791	18168304	18181956	-1
gene-LOC120906173	18184474	18193741	1
gene-LOC120906172	18188138	18199455	-1
gene-LOC120906220	18201589	18202859	-1
gene-LOC120906345	18205703	18207160	1
gene-LOC120906346	18207098	18208256	-1
gene-LOC120906304	18215418	18216871	1
gene-LOC120906305	18218783	18220077	-1
gene-LOC120906645	18221021	18222286	-1
gene-LOC120906487	18222514	18224712	1
gene-LOC120906571	18227489	18230012	-1
gene-LOC120905562	18232963	18235723	1
gene-LOC120905559	18236224	18246227	1
gene-LOC120905561	18246510	18254963	-1
gene-LOC120906052	18259576	18261517	-1
gene-LOC120905612	18262183	18275005	-1
gene-LOC120905614	18276310	18279514	-1
gene-LOC120905688	18281182	18301025	1
gene-LOC120905769	18305861	18396339	-1
gene-LOC120905435	18411317	18413731	-1
gene-LOC120905436	18419711	18422533	1
gene-LOC120905434	18424637	18443102	1
gene-LOC120906103	18444369	18452129	1
gene-LOC120906409	18455830	18465247	-1
gene-LOC120906360	18466857	18473973	-1
gene-LOC120906770	18475202	18503037	-1
gene-LOC120905608	18519934	18527256	1
gene-LOC120905606	18528418	18535144	-1
gene-LOC120906367	18536433	18546040	1
gene-LOC120906639	18554672	18660541	1
gene-LOC120906641	18662125	18663673	-1
gene-LOC120906640	18663723	18672788	1
gene-LOC120906398	18674419	18676541	1
gene-LOC120906399	18676133	18678425	-1
gene-LOC120906400	18678413	18679205	-1
gene-LOC120906375	18680772	18686104	1
gene-LOC120906085	18687924	18694695	1
gene-LOC120906260	18698034	18704083	1
gene-LOC120905898	18745764	18778887	1
gene-LOC120905798	18783153	18789878	1
gene-LOC120905799	18789290	18794590	-1
gene-LOC120906475	18797975	18799502	-1
gene-LOC120906476	18800545	18803077	-1
gene-LOC120906712	18806813	18810625	-1
gene-LOC120906717	18812654	18817932	-1
gene-LOC120905774	18823340	18825750	1
gene-LOC120905775	18826895	18829525	1
gene-LOC120905773	18831585	18834137	1
gene-LOC120905776	18833355	18834966	-1
gene-LOC120906455	18836362	18837276	1
gene-LOC120905708	18839264	18843124	1
gene-LOC120905711	18843060	18843996	-1
gene-LOC120905707	18844128	18949134	1
gene-LOC120905702	18849051	18895402	-1
gene-LOC120905704	18859972	18863644	-1
gene-LOC120905703	18873839	18883352	-1
gene-LOC120905701	18901962	18923401	-1
gene-LOC120905713	18909607	18910102	1
gene-LOC120905706	18939824	18943537	1
gene-LOC120905712	18946920	18947571	-1
gene-LOC120905710	18955179	18957599	-1
gene-LOC120905709	18957688	18959444	-1
gene-LOC120906668	18959564	18961222	-1
gene-LOC120906667	18961637	18963589	-1
gene-LOC120906316	18985659	19021507	-1
gene-LOC120906768	19051836	19054380	1
gene-LOC120905652	19056279	19057232	1
gene-LOC120906207	19059574	19060859	1
gene-LOC120905653	19068295	19071271	1
gene-LOC120906117	19112389	19124628	-1
gene-LOC120906068	19125719	19126972	1
gene-LOC120906609	19168614	19179637	-1
gene-LOC120906410	19198153	19202362	-1
gene-LOC120905750	19330530	19405239	-1
gene-LOC120906170	19408322	19410530	1
gene-LOC120906168	19412360	19417660	-1
gene-LOC120905824	19425694	19442701	-1
gene-LOC120905825	19432318	19476833	1
gene-LOC120905594	19486538	19496369	-1
gene-LOC120906255	19498579	19527971	-1
gene-LOC120906833	19542366	19550373	-1
gene-LOC120906834	19550398	19552202	-1
gene-LOC120906831	19553281	19566038	-1
gene-LOC120906835	19555026	19555763	1
gene-LOC120905979	19572201	19578114	-1
gene-LOC120906107	19582561	19588283	1
gene-LOC120905930	19588637	19595042	1
gene-LOC120905929	19594943	19597308	-1
gene-LOC120905894	19601314	19607394	1
gene-LOC120905656	19617888	19619611	1
gene-LOC120906617	19649679	19652506	1
gene-LOC120906460	19663545	19669123	-1
gene-LOC120906203	19704153	19704704	-1
gene-LOC120905696	19740807	19747928	-1
gene-LOC120905698	19749776	19751634	1
gene-LOC120905697	19752109	19755295	-1
gene-LOC120906649	19765628	19796154	-1
gene-LOC120905959	19809961	19818400	1
gene-LOC120906369	19855951	19856904	-1
gene-LOC120906474	19857822	19858368	-1
gene-LOC120906687	19874704	19876303	-1
gene-LOC120906300	19879449	19885716	1
gene-LOC120906301	19885651	19886878	-1
gene-LOC120906148	19902203	19952513	1
gene-LOC120906150	19952534	19957255	1
gene-LOC120906151	19965751	19967835	1
gene-LOC120905662	20003967	20007538	1
gene-LOC120905665	20038210	20043711	1
gene-LOC120906155	20049623	20050525	1
gene-LOC120906153	20136506	20160133	-1
gene-LOC120906152	20197393	20198834	1
gene-LOC120906159	20208702	20210411	-1
gene-LOC120906157	20227960	20228637	1
gene-LOC120906149	20239357	20416708	1
gene-LOC120906160	20348819	20351287	1
gene-LOC120906154	20384110	20385431	-1
gene-LOC120906158	20395965	20396647	-1
gene-LOC120905666	20429691	20430833	-1
gene-LOC120906557	20476192	20505662	1
gene-LOC120906422	20512082	20512581	-1
gene-LOC120906200	20513108	20513794	-1
gene-LOC120906411	20515453	20515986	-1
gene-LOC120905673	20522173	20523285	-1
gene-LOC120905832	20545615	20614998	1
gene-LOC120905834	20625490	20626628	-1
gene-LOC120905830	20638805	20657365	-1
gene-LOC120905831	20668298	20673793	1
gene-LOC120905674	20674817	20675925	-1
gene-LOC120905675	20719805	20720890	1
gene-LOC120905676	20720747	20727406	1
gene-LOC120905833	20728870	20736285	1
gene-LOC120905829	20771096	20976138	1
gene-LOC120905684	21041467	21042837	1
gene-LOC120905691	21093656	21098893	1
gene-LOC120905692	21109355	21110689	-1
gene-LOC120905695	21111651	21118012	1
gene-LOC120906101	21170661	21174290	-1
gene-LOC120906427	21178157	21179160	-1
gene-LOC120906577	21227977	21228378	1
gene-LOC120906718	21246710	21247267	1
gene-LOC120906691	21247962	21248464	-1
gene-LOC120905714	21297892	21301251	1
gene-LOC120906032	21336447	21337518	-1
gene-LOC120906753	21342544	21344808	-1
gene-LOC120905760	21351127	21431996	-1
gene-LOC120906313	21451572	21452118	1
gene-LOC120906752	21465986	21467969	1
gene-LOC120906750	21468075	21468928	-1
gene-LOC120906184	21471327	21471732	-1
gene-LOC120906662	21473749	21478231	1
gene-LOC120906663	21478315	21479536	-1
gene-LOC120906310	21490650	21493029	1
gene-LOC120906126	21504110	21505151	-1
gene-LOC120906716	21514918	21518782	1
gene-LOC120906129	21567359	21568363	1
gene-LOC120906436	21570041	21573097	-1
gene-LOC120905723	21580196	21582575	1
gene-LOC120906437	21583819	21588731	-1
gene-LOC120906284	21602950	21605866	-1
gene-LOC120906283	21608980	21623460	-1
gene-LOC120905724	21623258	21678143	-1
gene-LOC120905571	21645527	21646605	-1
gene-LOC120905570	21664314	21667785	1
gene-LOC120906133	21683840	21704716	1
gene-LOC120906435	21719660	21728740	1
gene-LOC120906434	21728718	21731423	-1
gene-LOC120906067	21732711	21733904	-1
gene-LOC120906204	21769629	21796589	1
gene-LOC120906638	21801736	21803752	1
gene-LOC120906637	21803728	21808654	-1
gene-LOC120906385	21823753	21824800	1
gene-LOC120906681	21830023	21830483	1
gene-LOC120906033	21831081	21831892	-1
gene-LOC120906216	21891199	21897627	-1
gene-LOC120906058	21905389	21929221	1
gene-LOC120906715	21940157	21944576	1
gene-LOC120906714	21941804	21944576	1
gene-LOC120905730	21948363	21950162	1
gene-LOC120905731	21962108	21963273	1
gene-LOC120906449	21970450	21976706	-1
gene-LOC120906100	22018917	22019918	1
gene-LOC120905736	22025487	22030342	1
gene-LOC120905737	22042050	22046606	1
gene-LOC120905878	22077375	22187679	1
gene-LOC120906421	22199636	22200216	-1
gene-LOC120906747	22246742	22247341	-1
gene-LOC120905738	22247355	22250405	-1
gene-LOC120906059	22274751	22278707	-1
gene-LOC120905739	22313190	22314530	1
gene-LOC120906732	22333401	22521279	-1
gene-LOC120906733	22437248	22438719	-1
gene-LOC120906734	22500933	22506668	1
gene-LOC120906735	22521257	22545458	1
gene-LOC120906737	22545489	22548285	1
gene-LOC120906736	22562047	22564084	-1
gene-LOC120906317	22568518	22569649	1
gene-LOC120906318	22571164	22581914	1
gene-LOC120906492	22582240	22584687	1
gene-LOC120906491	22588547	22590263	-1
gene-LOC120906766	22596662	22598444	-1
gene-LOC120905506	22599556	22680585	-1
gene-LOC120905508	22650692	22651438	1
gene-LOC120905507	22668070	22671132	-1
gene-LOC120906818	22685387	22726065	1
gene-LOC120906819	22688261	22690858	-1
gene-LOC120906426	22772716	22773656	1
gene-LOC120906779	22776478	22777125	-1
gene-LOC120905744	22817108	22821814	1
gene-LOC120905745	22841096	22842721	1
gene-LOC120906134	22937790	22938765	-1
gene-LOC120906222	23006696	23008024	1
gene-LOC120905600	23042048	23343269	1
gene-LOC120905601	23278568	23280254	1
gene-LOC120905603	23287355	23287874	1
gene-LOC120905602	23336598	23337693	1
gene-LOC120906243	23351969	23352715	1
gene-LOC120906223	23405739	23408140	-1
gene-LOC120906189	23476901	23477725	-1
gene-LOC120906225	23550235	23551314	-1
gene-LOC120905770	23559276	23569730	-1
gene-LOC120906729	23572349	23584771	1
gene-LOC120906226	23644644	23648160	-1
gene-LOC120906227	23676532	23697029	-1
gene-LOC120906228	23717595	23719088	1
gene-LOC120906073	23756109	23760198	-1
gene-LOC120906074	23760231	23760598	-1
gene-LOC120906749	23840257	23841115	1
gene-LOC120906286	23855381	23876846	1
gene-LOC120906287	23862219	23870415	-1
gene-LOC120906229	23928686	23933879	1
gene-LOC120906109	23939217	23942416	1
gene-LOC120906231	23944039	23947952	1
gene-LOC120906233	24014412	24015930	1
gene-LOC120906234	24040044	24045474	-1
gene-LOC120906034	24058992	24064840	-1
gene-LOC120905693	24066919	24095546	-1
gene-LOC120905694	24080744	24084681	1
gene-LOC120905999	24097350	24098580	-1
gene-LOC120905952	24107959	24108853	-1
gene-LOC120906606	24115129	24116480	-1
gene-LOC120906566	24128889	24129840	-1
gene-LOC120906597	24133708	24140166	-1
gene-LOC120905481	24151670	24204194	-1
gene-LOC120905482	24187929	24192270	-1
gene-LOC120906648	24211508	24213197	-1
gene-LOC120906146	24220578	24221258	-1
gene-LOC120906730	24228257	24231309	-1
gene-LOC120906589	24258306	24264109	1
gene-LOC120906723	24300400	24301674	-1
gene-LOC120906505	24306943	24308817	1
gene-LOC120906506	24308899	24311212	1
gene-LOC120906504	24311203	24317762	1
gene-LOC120905753	24332350	24497973	1
gene-LOC120905755	24418702	24420543	-1
gene-LOC120905754	24431074	24433278	-1
gene-LOC120905756	24470856	24472686	1
gene-LOC120905757	24481788	24482291	-1
gene-LOC120906254	24555086	24556372	1
gene-LOC120906195	24559266	24560336	1
gene-LOC120906569	24579824	24580650	-1
gene-LOC120906542	24648501	24649331	1
gene-LOC120906326	24692144	24694103	-1
gene-LOC120906456	24769240	24880678	1
gene-LOC120906457	24791244	24792144	-1
gene-LOC120906235	24932928	24935108	1
gene-LOC120906007	24974346	24976760	-1
gene-LOC120906744	24998458	25200648	-1
gene-LOC120906236	25078741	25080183	1
gene-LOC120906745	25085138	25085810	1
gene-LOC120906237	25151326	25155754	1
gene-LOC120906008	25208374	25235784	1
gene-LOC120906238	25245636	25249062	1
gene-LOC120906690	25310815	25314356	1
gene-LOC120906167	25320266	25320951	-1
gene-LOC120906166	25320946	25321753	-1
gene-LOC120905725	25430586	25432101	-1
gene-LOC120905728	25478795	25481934	1
gene-LOC120905726	25487834	25492160	-1
gene-LOC120906911	25759737	25759894	-1
gene-LOC120906923	25817688	25817845	-1
gene-LOC120906934	25848072	25848229	-1
gene-LOC120906944	25889828	25889985	-1
gene-LOC120906871	25916479	25916636	-1
gene-LOC120906872	25951394	25951551	-1
gene-LOC120906873	25991720	25991877	-1
gene-LOC120906874	26035348	26035505	-1
gene-LOC120906876	26071033	26071190	-1
gene-LOC120906877	26107021	26107178	-1
gene-LOC120906880	26131702	26131859	-1
gene-LOC120906892	26163141	26163298	-1
gene-LOC120906903	26202101	26202258	-1
gene-LOC120906910	26221235	26221392	-1
gene-LOC120906912	26244319	26244476	-1
gene-LOC120906913	26264473	26264630	-1
gene-LOC120906914	26296905	26297062	-1
gene-LOC120906915	26324087	26324244	-1
gene-LOC120906916	26363218	26363375	-1
gene-LOC120906917	26394984	26395141	-1
gene-LOC120906939	26419885	26420042	-1
gene-LOC120906870	26442864	26443021	-1
gene-LOC120906918	26494337	26494494	-1
gene-LOC120906919	26504380	26504537	-1
gene-LOC120906879	26517844	26521932	-1
gene-LOC120906920	26522364	26522521	-1
gene-LOC120906921	26541041	26541198	-1
gene-LOC120906924	26564066	26564223	-1
gene-LOC120906925	26610117	26610274	-1
gene-LOC120906926	26629371	26629528	-1
gene-LOC120906878	26639129	26643215	-1
gene-LOC120906927	26643647	26643804	-1
gene-LOC120906883	26677298	26681378	-1
gene-LOC120906928	26681810	26681967	-1
gene-LOC120906929	26715557	26715714	-1
gene-LOC120906930	26734162	26734319	-1
gene-LOC120906931	26756472	26756629	-1
gene-LOC120906932	26780418	26780575	-1
gene-LOC120906933	26814199	26814356	-1
gene-LOC120906935	26849401	26849558	-1
gene-LOC120906882	26862131	26866218	-1
gene-LOC120906938	26866652	26866809	-1
gene-LOC120906881	26875192	26879276	-1
gene-LOC120906936	26879708	26879865	-1
gene-LOC120906884	26896824	26900897	-1
gene-LOC120906937	26901328	26901485	-1
gene-LOC120906981	21866	22023	1
gene-LOC120907041	45365	45522	1
gene-LOC120907007	45954	50026	1
gene-LOC120907053	66649	66806	1
gene-LOC120907066	92992	93149	1
gene-LOC120907005	93581	97659	1
gene-LOC120907077	107247	107404	1
gene-LOC120907003	107836	111913	1
gene-LOC120906982	124074	124231	1
gene-LOC120907001	124663	128742	1
gene-LOC120906983	140899	141056	1
gene-LOC120906985	167581	167738	1
gene-LOC120906995	168170	172257	1
gene-LOC120906986	185561	185718	1
gene-LOC120906987	210048	210205	1
gene-LOC120906999	210637	214721	1
gene-LOC120906998	224179	224336	1
gene-LOC120907010	242740	242897	1
gene-LOC120907021	261705	261862	1
gene-LOC120907033	308801	308958	1
gene-LOC120907040	326662	326819	1
gene-LOC120907043	347452	347609	1
gene-LOC120907044	365866	366023	1
gene-LOC120906989	366455	370546	1
gene-LOC120907045	378301	378458	1
gene-LOC120907046	393107	393264	1
gene-LOC120907047	415826	415983	1
gene-LOC120907048	433667	433824	1
gene-LOC120906988	434256	438343	1
gene-LOC120907049	446093	446250	1
gene-LOC120907050	459529	459686	1
gene-LOC120906996	460118	464200	1
gene-LOC120907051	473103	473260	1
gene-LOC120907052	486860	487017	1
gene-LOC120907076	505178	505334	1
gene-LOC120907054	537195	537352	1
gene-LOC120907006	537784	541852	1
gene-LOC120907055	549860	550017	1
gene-LOC120907056	567957	568114	1
gene-LOC120906994	568546	572628	1
gene-LOC120907057	580971	581128	1
gene-LOC120907060	599027	599184	1
gene-LOC120906993	599614	603699	1
gene-LOC120907061	610937	611094	1
gene-LOC120906990	611526	615611	1
gene-LOC120907062	624091	624248	1
gene-LOC120906997	624680	628761	1
gene-LOC120907063	636498	636655	1
gene-LOC120907064	651170	651327	1
gene-LOC120907065	669393	669550	1
gene-LOC120907067	687403	687560	1
gene-LOC120907068	703808	703965	1
gene-LOC120907069	721238	721395	1
gene-LOC120906991	721825	725910	1
gene-LOC120907070	733916	734073	1
gene-LOC120907071	758053	758210	1
gene-LOC120907072	774453	774610	1
gene-LOC120907004	775042	779120	1
gene-LOC120907073	787040	787197	1
gene-LOC120907074	804750	804907	1
gene-LOC120906992	805339	809423	1
gene-LOC120907075	817411	817568	1
gene-LOC120907081	1314	1470	-1
gene-LOC120907078	24957	25114	-1
gene-LOC120907083	47873	48030	-1
gene-LOC120907086	70857	71014	-1
gene-LOC120907087	96773	96930	-1
gene-LOC120907088	130240	130397	-1
gene-LOC120907079	155312	155469	-1
gene-LOC120907080	200851	201008	-1
gene-LOC120907091	3847	4004	-1
gene-LOC120907201	18242	18399	-1
gene-LOC120907212	33042	33199	-1
gene-LOC120907261	40829	44918	-1
gene-LOC120907245	45350	45507	-1
gene-LOC120907360	61628	61785	-1
gene-LOC120907236	69783	73867	-1
gene-LOC120907097	74299	74456	-1
gene-LOC120907238	82454	86540	-1
gene-LOC120907110	86972	87129	-1
gene-LOC120907121	104697	104854	-1
gene-LOC120907132	117874	118031	-1
gene-LOC120907143	137583	137740	-1
gene-LOC120907267	145122	149197	-1
gene-LOC120907154	149629	149786	-1
gene-LOC120907235	157168	161255	-1
gene-LOC120907166	161687	161844	-1
gene-LOC120907229	172438	176525	-1
gene-LOC120907178	176957	177114	-1
gene-LOC120907189	196615	196772	-1
gene-LOC120907191	217222	217378	-1
gene-LOC120907200	234351	234508	-1
gene-LOC120907252	241901	245985	-1
gene-LOC120907202	246417	246574	-1
gene-LOC120907203	266736	266893	-1
gene-LOC120907204	291283	291440	-1
gene-LOC120907227	300404	304492	-1
gene-LOC120907205	304924	305081	-1
gene-LOC120907221	322733	326824	-1
gene-LOC120907206	327256	327413	-1
gene-LOC120907207	344362	344519	-1
gene-LOC120907208	359258	359415	-1
gene-LOC120907223	367918	372006	-1
gene-LOC120907209	372438	372595	-1
gene-LOC120907210	397965	398122	-1
gene-LOC120907231	405629	409718	-1
gene-LOC120907211	410150	410307	-1
gene-LOC120907248	424414	428500	-1
gene-LOC120907213	428932	429089	-1
gene-LOC120907241	443167	447253	-1
gene-LOC120907214	447684	447841	-1
gene-LOC120907215	466368	466525	-1
gene-LOC120907216	482782	482939	-1
gene-LOC120907237	496150	500235	-1
gene-LOC120907217	500667	500824	-1
gene-LOC120907218	518416	518573	-1
gene-LOC120907219	537769	537926	-1
gene-LOC120907224	561078	565165	-1
gene-LOC120907220	565597	565754	-1
gene-LOC120907256	576354	580433	-1
gene-LOC120907228	580865	581022	-1
gene-LOC120907240	589397	593481	-1
gene-LOC120907196	593913	594071	-1
gene-LOC120907255	601460	605544	-1
gene-LOC120907239	605976	606133	-1
gene-LOC120907243	616715	620799	-1
gene-LOC120907251	621231	621388	-1
gene-LOC120907263	640934	641091	-1
gene-LOC120907260	649460	653543	-1
gene-LOC120907274	653975	654132	-1
gene-LOC120907257	668580	672663	-1
gene-LOC120907285	673095	673252	-1
gene-LOC120907296	691883	692040	-1
gene-LOC120907275	699417	703486	-1
gene-LOC120907307	703918	704075	-1
gene-LOC120907319	721246	721403	-1
gene-LOC120907242	729035	733120	-1
gene-LOC120907332	733552	733709	-1
gene-LOC120907343	752266	752423	-1
gene-LOC120907225	760057	764145	-1
gene-LOC120907354	764577	764734	-1
gene-LOC120907244	772117	776199	-1
gene-LOC120907366	776631	776788	-1
gene-LOC120907376	788893	789050	-1
gene-LOC120907377	807339	807496	-1
gene-LOC120907378	824341	824498	-1
gene-LOC120907194	864429	864585	-1
gene-LOC120907302	876911	880946	-1
gene-LOC120907195	881374	881530	-1
gene-LOC120907303	889751	893777	-1
gene-LOC120907379	894203	894360	-1
gene-LOC120907277	911239	915323	-1
gene-LOC120907092	915755	915912	-1
gene-LOC120907093	948403	948560	-1
gene-LOC120907094	972821	972978	-1
gene-LOC120907268	982942	987027	-1
gene-LOC120907095	987459	987616	-1
gene-LOC120907192	1023217	1023373	-1
gene-LOC120907096	1045811	1045968	-1
gene-LOC120907259	1076190	1080276	-1
gene-LOC120907099	1080708	1080865	-1
gene-LOC120907100	1100423	1100580	-1
gene-LOC120907101	1126765	1126922	-1
gene-LOC120907250	1139480	1143563	-1
gene-LOC120907102	1143995	1144152	-1
gene-LOC120907262	1152527	1156614	-1
gene-LOC120907103	1157048	1157205	-1
gene-LOC120907246	1174379	1178462	-1
gene-LOC120907104	1178894	1179051	-1
gene-LOC120907105	1198794	1198951	-1
gene-LOC120907287	1206936	1211005	-1
gene-LOC120907106	1211437	1211594	-1
gene-LOC120907234	1219596	1223682	-1
gene-LOC120907107	1224114	1224271	-1
gene-LOC120907108	1241841	1241998	-1
gene-LOC120907111	1262777	1262934	-1
gene-LOC120907112	1277587	1277744	-1
gene-LOC120907113	1296826	1296983	-1
gene-LOC120907114	1319633	1319790	-1
gene-LOC120907226	1328169	1332257	-1
gene-LOC120907115	1332689	1332846	-1
gene-LOC120907282	1352345	1356417	-1
gene-LOC120907116	1356849	1357006	-1
gene-LOC120907233	1365005	1369090	-1
gene-LOC120907117	1369522	1369679	-1
gene-LOC120907230	1377686	1381773	-1
gene-LOC120907118	1382205	1382362	-1
gene-LOC120907119	1399940	1400097	-1
gene-LOC120907336	1408101	1412170	-1
gene-LOC120907120	1412602	1412759	-1
gene-LOC120907286	1420760	1424834	-1
gene-LOC120907122	1425266	1425423	-1
gene-LOC120907123	1443009	1443166	-1
gene-LOC120907124	1460370	1460527	-1
gene-LOC120907298	1468533	1472579	-1
gene-LOC120907125	1473011	1473168	-1
gene-LOC120907126	1490262	1490419	-1
gene-LOC120907127	1507266	1507423	-1
gene-LOC120907128	1523429	1523586	-1
gene-LOC120907129	1547464	1547621	-1
gene-LOC120907247	1557836	1561918	-1
gene-LOC120907130	1562350	1562507	-1
gene-LOC120907131	1582821	1582978	-1
gene-LOC120907266	1590616	1594698	-1
gene-LOC120907133	1595130	1595287	-1
gene-LOC120907134	1616003	1616160	-1
gene-LOC120907254	1623788	1627871	-1
gene-LOC120907135	1628303	1628460	-1
gene-LOC120907136	1645381	1645538	-1
gene-LOC120907137	1658284	1658441	-1
gene-LOC120907138	1675986	1676143	-1
gene-LOC120907139	1700666	1700823	-1
gene-LOC120907140	1719152	1719309	-1
gene-LOC120907141	1742985	1743142	-1
gene-LOC120907142	1761499	1761656	-1
gene-LOC120907144	1778790	1778947	-1
gene-LOC120907145	1796101	1796258	-1
gene-LOC120907146	1820478	1820635	-1
gene-LOC120907147	1844566	1844723	-1
gene-LOC120907148	1868903	1869060	-1
gene-LOC120907149	1891504	1891661	-1
gene-LOC120907150	1911518	1911675	-1
gene-LOC120907151	1928853	1929010	-1
gene-LOC120907152	1947455	1947612	-1
gene-LOC120907153	1960394	1960551	-1
gene-LOC120907271	1967812	1971887	-1
gene-LOC120907265	1981931	1986014	-1
gene-LOC120907156	1986446	1986603	-1
gene-LOC120907264	1996035	2000116	-1
gene-LOC120907157	2000548	2000705	-1
gene-LOC120907270	2014380	2018469	-1
gene-LOC120907158	2018902	2019059	-1
gene-LOC120907269	2026440	2030530	-1
gene-LOC120907159	2030962	2031119	-1
gene-LOC120907279	2038502	2042583	-1
gene-LOC120907160	2043015	2043172	-1
gene-LOC120907276	2050915	2054997	-1
gene-LOC120907161	2055429	2055586	-1
gene-LOC120907162	2076164	2076321	-1
gene-LOC120907284	2083701	2087780	-1
gene-LOC120907163	2088211	2088368	-1
gene-LOC120907289	2097851	2101926	-1
gene-LOC120907193	2102355	2102511	-1
gene-LOC120907164	2124584	2124741	-1
gene-LOC120907288	2132450	2136518	-1
gene-LOC120907165	2136950	2137107	-1
gene-LOC120907272	2144449	2148523	-1
gene-LOC120907190	2148955	2149112	-1
gene-LOC120907167	2166690	2166847	-1
gene-LOC120907168	2176550	2176707	-1
gene-LOC120907281	2184694	2188765	-1
gene-LOC120907169	2189197	2189354	-1
gene-LOC120907170	2206937	2207094	-1
gene-LOC120907232	2215096	2219181	-1
gene-LOC120907171	2219613	2219770	-1
gene-LOC120907172	2241932	2242089	-1
gene-LOC120907253	2250096	2254179	-1
gene-LOC120907173	2254611	2254768	-1
gene-LOC120907278	2262763	2266846	-1
gene-LOC120907198	2267276	2267434	-1
gene-LOC120907338	2275560	2279477	-1
gene-LOC120907197	2279907	2280065	-1
gene-LOC120907280	2287695	2291770	-1
gene-LOC120907174	2292198	2292355	-1
gene-LOC120907273	2300455	2304536	-1
gene-LOC120907175	2324696	2324853	-1
gene-LOC120907177	2341751	2341908	-1
gene-LOC120907283	2349902	2353983	-1
gene-LOC120907179	2354415	2354572	-1
gene-LOC120907180	2371732	2371889	-1
gene-LOC120907181	2389408	2389565	-1
gene-LOC120907182	2407142	2407299	-1
gene-LOC120907183	2424871	2425028	-1
gene-LOC120907184	2442619	2442776	-1
gene-LOC120907249	2450788	2454873	-1
gene-LOC120907185	2455305	2455462	-1
gene-LOC120907186	2481201	2481358	-1
gene-LOC120907187	2495967	2496124	-1
gene-LOC120907188	2510666	2510823	-1
gene-LOC120907395	7437	11517	-1
gene-LOC120907380	11949	12106	-1
gene-LOC120907417	29067	29224	-1
gene-LOC120907427	46191	46348	-1
gene-LOC120907400	53732	57779	-1
gene-LOC120907394	65069	69147	-1
gene-LOC120907428	69579	69736	-1
gene-LOC120907388	78093	82176	-1
gene-LOC120907429	82608	82765	-1
gene-LOC120907381	105665	105822	-1
gene-LOC120907391	123402	123559	-1
gene-LOC120907383	131559	135643	-1
gene-LOC120907402	136075	136232	-1
gene-LOC120907390	144228	148309	-1
gene-LOC120907410	148741	148898	-1
gene-LOC120907382	159598	163684	-1
